timestamp,batch_size,avg_seq_len,max_seq_len,min_seq_len,total_tokens,model_name,num_layers,hidden_size,num_heads,vocab_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_cached_mb,quantize_kv,use_flash_attention,dtype,tokens_per_second,latency_ms
1768628468.4844093,8,482.25,903,107,3858,synthetic-7B,32,4096,32,32000,3240.8540733448035,3889.024888013764,1944.512444006882,True,True,float16,269.49345922006285,459.20914897063193
1768628468.4844701,32,577.65625,959,124,18485,synthetic-7B,32,4096,32,32000,13638.820415874747,16366.584499049695,8183.292249524848,True,True,float16,248.61887750932664,266.998675094426
1768628468.484528,1,751.0,751,751,751,synthetic-7B,32,4096,32,32000,736.3477956868425,883.6173548242109,441.80867741210545,False,False,float16,478.16087074990037,279.3918531966303
1768628468.4845855,1,837.0,837,837,837,synthetic-7B,32,4096,32,32000,849.0944752386996,1018.9133702864394,509.4566851432197,False,True,float16,476.57218606542625,114.28400069473919
1768628468.484642,2,647.0,765,529,1294,synthetic-7B,32,4096,32,32000,1308.0363674351383,1569.643640922166,784.821820461083,False,True,float16,382.1082812968725,29.013224721005745
1768628468.4846978,1,100.0,100,100,100,synthetic-7B,32,4096,32,32000,115.01759532022253,138.02111438426704,69.01055719213352,False,True,float16,298.70243382549774,10.77085661015548
1768628468.4847553,4,567.75,964,138,2271,synthetic-7B,32,4096,32,32000,2008.7314466906375,2410.477736028765,1205.2388680143824,False,True,float16,313.1118647003682,384.2814179607845
1768628468.4848127,16,510.75,915,127,8172,synthetic-7B,32,4096,32,32000,6959.952024271896,8351.942429126275,4175.971214563137,False,False,float16,288.3226996600606,188.88425936556075
1768628468.4848707,2,616.5,937,296,1233,synthetic-7B,32,4096,32,32000,1119.8192164884601,1343.783059786152,671.891529893076,False,False,float16,154.82875215348668,409.3565820420239
1768628468.4849286,1,202.0,202,202,202,synthetic-7B,32,4096,32,32000,196.47310750509428,235.76772900611311,117.88386450305656,False,False,float16,426.3124681289211,136.5816987838373
1768628468.485006,32,486.5,974,54,15568,synthetic-7B,32,4096,32,32000,12539.065606199096,15046.878727438914,7523.439363719457,True,True,float16,397.130129349779,230.20662350883669
1768628468.4850652,2,737.5,746,729,1475,synthetic-7B,32,4096,32,32000,1129.8401523228586,1355.8081827874303,677.9040913937151,True,True,float16,479.6431681429,316.89361531414363
1768628468.4851222,8,505.75,934,103,4046,synthetic-7B,32,4096,32,32000,4539.3150172968035,5447.178020756164,2723.589010378082,False,True,float16,462.4533743144339,168.11178220693986
1768628468.4851818,8,585.125,805,238,4681,synthetic-7B,32,4096,32,32000,4712.475347625021,5654.970417150024,2827.485208575012,False,True,float16,311.9581955898087,66.15880821348117
1768628468.4852405,8,520.25,987,181,4162,synthetic-7B,32,4096,32,32000,4057.7601960331285,4869.312235239754,2434.656117619877,False,True,float16,193.1509268245885,305.90209923830844
1768628468.485301,1,819.0,819,819,819,synthetic-7B,32,4096,32,32000,638.993633637898,766.7923603654776,383.3961801827388,True,True,float16,288.9359345164514,40.288043591061715
1768628468.4853575,1,432.0,432,432,432,synthetic-7B,32,4096,32,32000,544.0847644784905,652.9017173741885,326.45085868709424,False,False,float16,309.6145692293427,438.6696958551593
1768628468.4854155,16,484.0,988,82,7744,synthetic-7B,32,4096,32,32000,6660.083273054006,7992.099927664807,3996.0499638324036,False,True,float16,215.20467630584088,385.8087213462411
1768628468.4854736,1,291.0,291,291,291,synthetic-7B,32,4096,32,32000,239.08073055301077,286.8968766636129,143.44843833180644,True,True,float16,157.39222313949938,37.36813218474438
1768628468.4855332,8,586.25,991,68,4690,synthetic-7B,32,4096,32,32000,5537.690488511732,6645.228586214078,3322.614293107039,False,False,float16,421.96169866461315,228.56415549492536
1768628468.485592,4,227.25,401,72,909,synthetic-7B,32,4096,32,32000,726.8430742313069,872.2116890775683,436.10584453878414,True,True,float16,333.61725967454,145.4652054347391
1768628468.4856493,16,343.4375,971,127,5495,synthetic-7B,32,4096,32,32000,5905.191807835098,7086.230169402118,3543.115084701059,False,True,float16,230.58363387081607,411.0255304425739
1768628468.4857075,8,437.375,828,75,3499,synthetic-7B,32,4096,32,32000,4033.434979374342,4840.121975249211,2420.0609876246053,False,False,float16,305.4069221926253,489.7606539936113
1768628468.4857655,16,437.5,918,52,7000,synthetic-7B,32,4096,32,32000,7574.669195363774,9089.603034436528,4544.801517218264,False,False,float16,390.3315977891109,269.5377175905631
1768628468.4858263,16,533.375,994,97,8534,synthetic-7B,32,4096,32,32000,8145.851537229474,9775.021844675368,4887.510922337684,False,False,float16,183.29376175138339,268.43875003744625
1768628468.4858844,16,459.75,902,94,7356,synthetic-7B,32,4096,32,32000,7050.48154795168,8460.577857542015,4230.288928771008,False,True,float16,446.3022452936341,109.94521655197781
1768628468.485947,2,849.5,888,811,1699,synthetic-7B,32,4096,32,32000,1204.6217739190547,1445.5461287028656,722.7730643514328,True,True,float16,473.58878254593526,403.19762737936713
1768628468.4860272,16,453.125,934,62,7250,synthetic-7B,32,4096,32,32000,7889.484711918442,9467.381654302131,4733.690827151066,False,False,float16,240.08612160689285,239.8428837166814
1768628468.486087,4,517.0,899,178,2068,synthetic-7B,32,4096,32,32000,1742.432722497568,2090.9192669970816,1045.4596334985408,False,True,float16,248.68640318688367,25.20049534366182
1768628468.486145,2,383.0,698,68,766,synthetic-7B,32,4096,32,32000,808.5138118067807,970.2165741681368,485.1082870840684,False,True,float16,165.58502111536274,331.291855360774
1768628468.486202,32,403.15625,927,55,12901,synthetic-7B,32,4096,32,32000,12985.355448162185,15582.426537794621,7791.213268897311,False,True,float16,430.8184077319228,219.02894924303908
1768628468.4862607,1,923.0,923,923,923,synthetic-7B,32,4096,32,32000,664.0933759647154,796.9120511576584,398.4560255788292,True,False,float16,255.24784700853877,334.6069502194985
1768628468.486318,16,467.4375,952,83,7479,synthetic-7B,32,4096,32,32000,7485.491244482602,8982.589493379122,4491.294746689561,False,True,float16,489.6871988438008,200.9502544811797
1768628468.4863765,8,544.0,866,251,4352,synthetic-7B,32,4096,32,32000,3084.583312530347,3701.4999750364163,1850.7499875182082,True,True,float16,162.7163111923316,294.6943741694724
1768628468.4864392,2,666.5,807,526,1333,synthetic-7B,32,4096,32,32000,1277.3607291893074,1532.832875027169,766.4164375135845,False,True,float16,176.2825249188881,167.32604826487645
1768628468.4864979,1,93.0,93,93,93,synthetic-7B,32,4096,32,32000,87.06655865161792,104.47987038194151,52.239935190970755,False,True,float16,383.82495731004434,43.86948787919563
1768628468.486554,2,423.0,660,186,846,synthetic-7B,32,4096,32,32000,812.7231353003303,975.2677623603963,487.63388118019816,False,True,float16,339.39818114327215,326.0204119715167
1768628468.4866164,2,316.5,469,164,633,synthetic-7B,32,4096,32,32000,604.65382446625,725.5845893594999,362.79229467974994,False,True,float16,351.6905143580827,179.3169657433477
1768628468.4866776,32,501.125,921,51,16036,synthetic-7B,32,4096,32,32000,15722.145610700145,18866.574732840174,9433.287366420087,False,True,float16,268.99113426114457,421.67145543838234
1768628468.4867377,1,624.0,624,624,624,synthetic-7B,32,4096,32,32000,418.8269216484754,502.59230597817043,251.29615298908521,True,False,float16,277.3149156786686,346.04922576346667
1768628468.4867954,2,552.5,828,277,1105,synthetic-7B,32,4096,32,32000,1254.7070508145887,1505.6484609775064,752.8242304887532,False,False,float16,387.8065002108424,148.57757624236095
1768628468.4868534,32,465.84375,901,51,14907,synthetic-7B,32,4096,32,32000,11661.291765017388,13993.550118020865,6996.775059010432,False,True,float16,186.00622040086586,103.04106409426394
1768628468.4869113,32,525.84375,965,60,16827,synthetic-7B,32,4096,32,32000,18877.87859763443,22653.454317161315,11326.727158580657,False,True,float16,394.6500785283331,27.141081088648153
1768628468.4869685,16,530.625,987,71,8490,synthetic-7B,32,4096,32,32000,7795.08439110326,9354.101269323912,4677.050634661956,False,False,float16,279.06094912253536,401.46785702489206
1768628468.487026,8,471.0,888,122,3768,synthetic-7B,32,4096,32,32000,4004.3384701089008,4805.206164130681,2402.6030820653405,False,False,float16,251.20497122290496,367.39492642216675
1768628468.4870825,8,280.5,932,97,2244,synthetic-7B,32,4096,32,32000,2000.1923916522549,2400.230869982706,1200.115434991353,False,True,float16,443.4254073570045,121.00224588273527
1768628468.487141,8,510.5,861,150,4084,synthetic-7B,32,4096,32,32000,4338.88116490939,5206.6573978912675,2603.3286989456337,False,False,float16,365.47358267310966,256.21902205555534
1768628468.4871979,2,680.0,895,465,1360,synthetic-7B,32,4096,32,32000,1456.9420590462644,1748.3304708555172,874.1652354277586,False,False,float16,318.4173896137753,182.1442606515568
1768628468.4872544,16,596.0625,885,282,9537,synthetic-7B,32,4096,32,32000,6032.074221171096,7238.489065405315,3619.2445327026576,True,True,float16,126.66095003323012,401.36754145257703
1768628468.4873116,2,413.0,481,345,826,synthetic-7B,32,4096,32,32000,1030.7489256392532,1236.898710767104,618.449355383552,False,False,float16,391.7884402102476,90.60028127707142
1768628468.4873674,32,547.71875,997,52,17527,synthetic-7B,32,4096,32,32000,19068.057853559527,22881.669424271433,11440.834712135716,False,True,float16,330.4741086202038,403.6192670138513
1768628468.4874272,2,220.5,290,151,441,synthetic-7B,32,4096,32,32000,387.26732669440287,464.72079203328343,232.36039601664172,False,False,float16,196.4087992521695,302.8045813119667
1768628468.4874852,16,584.5625,983,79,9353,synthetic-7B,32,4096,32,32000,8862.865854964039,10635.439025956846,5317.719512978423,False,True,float16,243.1992421908376,393.6577499552887
1768628468.4875426,4,518.5,690,154,2074,synthetic-7B,32,4096,32,32000,1545.905351063816,1855.0864212765791,927.5432106382896,True,True,float16,313.0470444351184,423.5671251438155
1768628468.4876,16,700.375,956,276,11206,synthetic-7B,32,4096,32,32000,7839.806495284678,9407.767794341613,4703.883897170806,True,True,float16,162.9809252940123,284.0441588921783
1768628468.4876573,4,557.5,909,324,2230,synthetic-7B,32,4096,32,32000,2355.9877847389253,2827.18534168671,1413.592670843355,False,True,float16,235.74921253573802,492.1756711567618
1768628468.4877152,8,383.625,811,60,3069,synthetic-7B,32,4096,32,32000,2713.39492474749,3256.0739096969883,1628.0369548484941,False,True,float16,116.15340474632588,460.80481609745226
1768628468.4877765,2,598.0,908,288,1196,synthetic-7B,32,4096,32,32000,1210.7063903094404,1452.8476683713284,726.4238341856642,False,True,float16,241.56618830882377,12.032923862467111
1768628468.4878345,4,525.25,859,120,2101,synthetic-7B,32,4096,32,32000,1497.3610416461097,1796.8332499753317,898.4166249876658,True,True,float16,136.57234547399497,86.34228960813209
1768628468.4878924,8,504.5,795,109,4036,synthetic-7B,32,4096,32,32000,2926.7047998029266,3512.045759763512,1756.022879881756,True,True,float16,123.68701199677568,363.7856613720101
1768628468.48795,1,746.0,746,746,746,synthetic-7B,32,4096,32,32000,880.2233094548272,1056.2679713457926,528.1339856728963,False,True,float16,387.5859874341507,321.517269207303
1768628468.4880068,2,868.0,881,855,1736,synthetic-7B,32,4096,32,32000,1709.3163035295677,2051.179564235481,1025.5897821177405,False,True,float16,361.91446227145747,367.0267281820739
1768628468.4880648,2,335.0,348,322,670,synthetic-7B,32,4096,32,32000,787.1015529221565,944.5218635065878,472.2609317532939,False,True,float16,112.30465520474446,73.88195373523959
1768628468.4881268,4,574.0,868,57,2296,synthetic-7B,32,4096,32,32000,2193.8052121630026,2632.566254595603,1316.2831272978015,False,True,float16,334.9749546650046,297.7135932908809
1768628468.4881852,32,577.125,972,117,18468,synthetic-7B,32,4096,32,32000,15619.390225299116,18743.268270358938,9371.634135179469,False,True,float16,326.0527329176443,73.0831727168587
1768628468.4882417,32,442.03125,936,107,14145,synthetic-7B,32,4096,32,32000,10995.898335551694,13195.078002662032,6597.539001331016,True,True,float16,210.72231113199544,11.651137865489119
1768628468.4882987,4,278.5,661,127,1114,synthetic-7B,32,4096,32,32000,838.861487570792,1006.6337850849503,503.31689254247516,True,False,float16,419.3825803793888,68.68688999243302
1768628468.4883552,2,554.0,848,260,1108,synthetic-7B,32,4096,32,32000,1189.9505051705555,1427.9406062046667,713.9703031023333,False,True,float16,322.65651460769095,77.9068518812789
1768628468.4884129,2,489.0,847,131,978,synthetic-7B,32,4096,32,32000,1114.0127410594787,1336.8152892713745,668.4076446356872,False,False,float16,486.85578555184065,207.62160897809434
1768628468.4884696,16,688.5625,973,119,11017,synthetic-7B,32,4096,32,32000,10013.458015087968,12016.14961810556,6008.07480905278,False,True,float16,366.050074479025,243.53816381828682
1768628468.4885273,8,396.625,953,77,3173,synthetic-7B,32,4096,32,32000,2791.8330727475013,3350.1996872970017,1675.0998436485008,False,False,float16,461.23594878864236,350.28527829133276
1768628468.4885848,4,368.75,706,166,1475,synthetic-7B,32,4096,32,32000,1813.0913009697495,2175.709561163699,1087.8547805818496,False,False,float16,243.12461190682262,86.25517772992859
1768628468.4886425,4,375.5,681,125,1502,synthetic-7B,32,4096,32,32000,1699.1041909461082,2038.9250291353299,1019.4625145676649,False,True,float16,213.35873523674192,233.4846127597503
1768628468.488701,16,446.1875,767,54,7139,synthetic-7B,32,4096,32,32000,6941.9831627082,8330.37979524984,4165.18989762492,False,True,float16,463.43269071673683,480.27495171676566
1768628468.4887586,32,555.0625,933,64,17762,synthetic-7B,32,4096,32,32000,15893.327437022148,19071.992924426577,9535.996462213288,False,True,float16,456.15370311328064,23.016357477689663
1768628468.4888177,32,581.75,987,74,18616,synthetic-7B,32,4096,32,32000,18495.730556414368,22194.87666769724,11097.43833384862,False,True,float16,194.15531271923635,159.71401163988304
1768628468.4888806,1,585.0,585,585,585,synthetic-7B,32,4096,32,32000,735.9290681501977,883.1148817802373,441.55744089011864,False,True,float16,498.8258196344095,424.9471075301196
1768628468.4889402,16,610.8125,957,74,9773,synthetic-7B,32,4096,32,32000,7343.2067266603335,8811.8480719924,4405.9240359962,True,True,float16,316.4883764286353,281.91774081651033
1768628468.489016,8,572.125,964,63,4577,synthetic-7B,32,4096,32,32000,5262.729298780771,6315.275158536925,3157.6375792684626,False,False,float16,251.5173884063777,68.18156669958702
1768628468.4890745,1,379.0,379,379,379,synthetic-7B,32,4096,32,32000,281.5629373552948,337.8755248263538,168.9377624131769,True,False,float16,342.74075760737935,66.20647291140196
1768628468.489138,16,425.4375,851,75,6807,synthetic-7B,32,4096,32,32000,7025.441210266003,8430.529452319202,4215.264726159601,False,True,float16,103.52975692086814,26.97927337925119
1768628468.4891958,4,558.5,999,180,2234,synthetic-7B,32,4096,32,32000,2174.536667579399,2609.4440010952785,1304.7220005476393,False,True,float16,477.80256224447066,434.01714759113554
1768628468.4892545,32,506.53125,989,52,16209,synthetic-7B,32,4096,32,32000,17920.317825131988,21504.381390158385,10752.190695079193,False,False,float16,334.8832145436561,381.19472595594647
1768628468.4893117,2,143.0,191,95,286,synthetic-7B,32,4096,32,32000,321.6216751526005,385.9460101831206,192.9730050915603,False,True,float16,410.41347561908947,496.1900927137866
1768628468.4893694,32,513.6875,950,62,16438,synthetic-7B,32,4096,32,32000,15177.088752885633,18212.50650346276,9106.25325173138,False,True,float16,304.743367444354,100.78285933478377
1768628468.4894295,2,356.0,652,60,712,synthetic-7B,32,4096,32,32000,729.2299337987848,875.0759205585417,437.53796027927086,False,False,float16,315.3793887155514,253.86317754455428
1768628468.489488,1,66.0,66,66,66,synthetic-7B,32,4096,32,32000,72.29566860439554,86.75480232527465,43.37740116263733,False,True,float16,356.1702988607819,36.70365256962592
1768628468.489547,32,491.3125,982,63,15722,synthetic-7B,32,4096,32,32000,13190.857213728697,15829.028656474437,7914.514328237218,True,True,float16,450.9499524385656,234.45009599250028
1768628468.4896111,16,570.6875,953,194,9131,synthetic-7B,32,4096,32,32000,6471.210594181521,7765.452713017825,3882.7263565089124,True,True,float16,284.40464118919476,132.29017094020782
1768628468.489671,32,652.53125,995,161,20881,synthetic-7B,32,4096,32,32000,20890.345476951403,25068.414572341684,12534.207286170842,False,False,float16,177.86903946881725,367.9266349014542
1768628468.48973,4,711.25,954,493,2845,synthetic-7B,32,4096,32,32000,3333.0585425439644,3999.670251052757,1999.8351255263785,False,False,float16,292.20191979440403,173.8667673912376
1768628468.4897885,2,160.5,220,101,321,synthetic-7B,32,4096,32,32000,278.16972355275334,333.803668263304,166.901834131652,True,False,float16,216.04099215236124,130.63429657299372
1768628468.489847,4,790.25,971,476,3161,synthetic-7B,32,4096,32,32000,3078.2507818719587,3693.90093824635,1846.950469123175,False,True,float16,249.70803319443354,64.59893062585041
1768628468.4899049,16,531.4375,962,103,8503,synthetic-7B,32,4096,32,32000,6958.120467382645,8349.744560859173,4174.872280429587,False,False,float16,283.4352956260919,45.3491899364988
1768628468.4899642,32,511.34375,995,61,16363,synthetic-7B,32,4096,32,32000,17297.452180937787,20756.942617125344,10378.471308562672,False,True,float16,148.73906357102373,409.7016725538266
1768628468.490037,4,530.25,836,58,2121,synthetic-7B,32,4096,32,32000,2465.191676387912,2958.2300116654947,1479.1150058327473,False,True,float16,435.75016892204485,488.64079899985677
1768628468.4900956,2,917.0,998,836,1834,synthetic-7B,32,4096,32,32000,1870.45375289568,2244.544503474816,1122.272251737408,False,False,float16,378.9861124757876,411.55007068544404
1768628468.4901543,2,400.5,561,240,801,synthetic-7B,32,4096,32,32000,794.6081806709161,953.5298168050992,476.7649084025496,False,True,float16,334.0171126612788,106.71404605590432
1768628468.4902122,16,539.4375,904,68,8631,synthetic-7B,32,4096,32,32000,8073.551560560311,9688.261872672374,4844.130936336187,False,True,float16,394.95955430798364,327.35097495986315
1768628468.4902713,16,477.8125,994,125,7645,synthetic-7B,32,4096,32,32000,8172.409718797526,9806.891662557031,4903.4458312785155,False,True,float16,410.82734121855975,419.207250636402
1768628468.490333,2,416.0,605,227,832,synthetic-7B,32,4096,32,32000,916.3768529739331,1099.6522235687196,549.8261117843598,False,True,float16,389.6760881659881,170.44779481032833
1768628468.490394,4,474.0,660,271,1896,synthetic-7B,32,4096,32,32000,1442.1612344938872,1730.5934813926644,865.2967406963322,True,True,float16,178.96658313538927,137.89025212102447
1768628468.4904554,1,351.0,351,351,351,synthetic-7B,32,4096,32,32000,384.1485767592418,460.9782921110901,230.48914605554506,False,True,float16,191.03941284032857,437.30703832718837
1768628468.4905136,1,674.0,674,674,674,synthetic-7B,32,4096,32,32000,692.1925267702052,830.6310321242462,415.3155160621231,False,True,float16,160.7360955687932,367.06089105286975
1768628468.4905715,1,466.0,466,466,466,synthetic-7B,32,4096,32,32000,444.4922346897031,533.3906816276436,266.6953408138218,False,True,float16,383.86583164126546,299.24466852091314
1768628468.4906301,2,293.0,449,137,586,synthetic-7B,32,4096,32,32000,567.0487148031502,680.4584577637803,340.22922888189015,False,True,float16,330.25013594348127,448.2438602023738
1768628468.4906883,1,508.0,508,508,508,synthetic-7B,32,4096,32,32000,413.1908387550984,495.82900650611805,247.91450325305902,True,False,float16,475.79698929115193,400.9359214365214
1768628468.490747,1,155.0,155,155,155,synthetic-7B,32,4096,32,32000,147.771603210146,177.32592385217518,88.66296192608759,False,False,float16,470.70709603349894,137.38266620043436
1768628468.4908054,16,537.3125,989,53,8597,synthetic-7B,32,4096,32,32000,8458.376440687269,10150.051728824723,5075.025864412361,False,True,float16,360.3797206113418,312.72595392439325
1768628468.490864,32,499.90625,991,66,15997,synthetic-7B,32,4096,32,32000,15323.516397685602,18388.21967722272,9194.10983861136,False,True,float16,130.9516666345262,138.19428609015117
1768628468.490923,4,515.5,719,76,2062,synthetic-7B,32,4096,32,32000,1737.5236569684403,2085.028388362128,1042.514194181064,False,True,float16,324.5055316931117,386.2340690424584
1768628468.4909818,4,499.0,897,168,1996,synthetic-7B,32,4096,32,32000,1955.064675266063,2346.0776103192757,1173.0388051596378,False,True,float16,423.5881021213699,444.8805454928815
1768628468.4910407,4,420.5,586,297,1682,synthetic-7B,32,4096,32,32000,1166.5902785818605,1399.9083342982326,699.9541671491163,True,True,float16,196.62317313419356,423.3146892360828
1768628468.4911027,32,547.875,998,67,17532,synthetic-7B,32,4096,32,32000,18009.404694320718,21611.28563318486,10805.64281659243,False,True,float16,160.79957571073322,258.4778480623289
1768628468.4911613,16,568.1875,993,67,9091,synthetic-7B,32,4096,32,32000,9987.913360479004,11985.496032574805,5992.748016287403,False,True,float16,139.31589642314134,317.995230997871
1768628468.49122,4,659.25,925,409,2637,synthetic-7B,32,4096,32,32000,2979.5875975663853,3575.5051170796623,1787.7525585398312,False,True,float16,219.8357986326085,499.7634898774338
1768628468.4912775,4,594.0,932,164,2376,synthetic-7B,32,4096,32,32000,2600.849820248408,3121.0197842980892,1560.5098921490446,False,True,float16,343.83966363553026,52.72161844788244
1768628468.4913359,32,519.34375,983,61,16619,synthetic-7B,32,4096,32,32000,14097.132703899591,16916.55924467951,8458.279622339754,False,False,float16,218.76073151790428,446.6496860741004
1768628468.4913948,32,540.125,972,84,17284,synthetic-7B,32,4096,32,32000,16517.36670607056,19820.84004728467,9910.420023642335,True,True,float16,193.21312807996406,473.50760909353295
1768628468.4914532,32,560.71875,977,79,17943,synthetic-7B,32,4096,32,32000,14804.92167475207,17765.90600970248,8882.95300485124,True,True,float16,404.68613189620777,381.62969333546147
1768628468.491513,32,564.375,918,113,18060,synthetic-7B,32,4096,32,32000,18055.76933951062,21666.923207412747,10833.461603706373,False,True,float16,284.7144758143514,393.57692274463403
1768628468.4915712,2,495.0,916,74,990,synthetic-7B,32,4096,32,32000,1056.4676144721595,1267.7611373665914,633.8805686832957,False,True,float16,333.4852849147339,147.91600152040834
1768628468.4916296,16,506.8125,986,80,8109,synthetic-7B,32,4096,32,32000,6613.275980716767,7935.93117686012,3967.96558843006,True,True,float16,418.41746366648016,201.208189559927
1768628468.491689,32,507.34375,967,58,16235,synthetic-7B,32,4096,32,32000,11660.847842130637,13993.017410556764,6996.508705278382,True,True,float16,117.27449622211634,225.98817352139565
1768628468.4917479,16,505.4375,952,54,8087,synthetic-7B,32,4096,32,32000,7931.175695156326,9517.41083418759,4758.705417093795,False,False,float16,288.0477831526906,52.8487505393411
1768628468.4918048,16,636.625,999,215,10186,synthetic-7B,32,4096,32,32000,10586.751200086139,12704.101440103366,6352.050720051683,False,True,float16,139.35443628865315,357.5226803501157
1768628468.4918704,1,96.0,96,96,96,synthetic-7B,32,4096,32,32000,68.9493128213317,82.73917538559805,41.36958769279902,True,True,float16,140.83214512345123,44.59241424101572
1768628468.4919317,32,525.46875,987,64,16815,synthetic-7B,32,4096,32,32000,19441.23745101528,23329.484941218336,11664.742470609168,False,True,float16,123.03620507719906,46.196966299584396
1768628468.4919918,1,549.0,549,549,549,synthetic-7B,32,4096,32,32000,652.8697082874817,783.443649944978,391.721824972489,False,False,float16,199.97003798205122,60.461183499944326
1768628468.4920504,2,633.0,658,608,1266,synthetic-7B,32,4096,32,32000,1054.257076333024,1265.108491599629,632.5542457998145,True,False,float16,392.16314169991495,422.04448878238674
1768628468.4921098,4,782.25,923,502,3129,synthetic-7B,32,4096,32,32000,3245.2162536201868,3894.259504344224,1947.129752172112,False,True,float16,333.142426693919,472.7488466514577
1768628468.4921677,2,335.5,550,121,671,synthetic-7B,32,4096,32,32000,676.6599174665988,811.9919009599186,405.9959504799593,False,True,float16,334.31441629712793,156.57548463316513
1768628468.492226,1,622.0,622,622,622,synthetic-7B,32,4096,32,32000,494.8274151758843,593.7928982110611,296.89644910553056,True,True,float16,277.12712696091126,465.3009899268809
1768628468.4922836,4,390.75,594,158,1563,synthetic-7B,32,4096,32,32000,1017.3852863868872,1220.8623436642645,610.4311718321322,True,True,float16,192.79331173203536,442.3029785604373
1768628468.492342,2,600.0,707,493,1200,synthetic-7B,32,4096,32,32000,1269.216981479796,1523.0603777757551,761.5301888878776,False,True,float16,452.2934953861042,243.89501310725652
1768628468.4924004,8,463.0,902,82,3704,synthetic-7B,32,4096,32,32000,3443.6391853233954,4132.3670223880745,2066.1835111940372,False,True,float16,295.8680472946944,201.2119681459188
1768628468.4924579,1,94.0,94,94,94,synthetic-7B,32,4096,32,32000,85.14209525705597,102.17051430846716,51.08525715423358,False,True,float16,489.683685754204,405.49105716945814
1768628468.4925165,4,603.5,923,346,2414,synthetic-7B,32,4096,32,32000,2445.370273495219,2934.4443281942627,1467.2221640971313,False,False,float16,314.32800626668694,357.38829388347546
1768628468.4925787,4,553.0,825,367,2212,synthetic-7B,32,4096,32,32000,2057.158599107837,2468.590318929404,1234.295159464702,False,True,float16,298.9709805698424,305.0347577699082
1768628468.4926393,8,578.5,968,109,4628,synthetic-7B,32,4096,32,32000,5368.622204270771,6442.346645124925,3221.1733225624625,False,True,float16,414.3624359556677,399.32974699000005
1768628468.492698,2,265.5,301,230,531,synthetic-7B,32,4096,32,32000,423.93871958181415,508.72646349817694,254.36323174908847,False,True,float16,419.2782561621584,258.8319358275696
1768628468.4927564,2,396.5,662,131,793,synthetic-7B,32,4096,32,32000,993.2860104767288,1191.9432125720746,595.9716062860373,False,False,float16,499.57510513285087,135.560478004955
1768628468.492815,8,460.75,968,84,3686,synthetic-7B,32,4096,32,32000,3680.013859171893,4416.016631006271,2208.0083155031357,True,False,float16,465.84430003349223,166.13748150996952
1768628468.4928737,1,573.0,573,573,573,synthetic-7B,32,4096,32,32000,609.8392940332712,731.8071528399255,365.90357641996275,False,True,float16,463.3125608043679,451.19520246099535
1768628468.4929318,8,592.625,847,145,4741,synthetic-7B,32,4096,32,32000,3980.6609469294353,4776.793136315322,2388.396568157661,True,True,float16,444.597678130066,423.76441598725734
1768628468.4930055,1,828.0,828,828,828,synthetic-7B,32,4096,32,32000,686.8354439732291,824.2025327678749,412.10126638393746,True,True,float16,108.36398119595158,216.3429174482187
1768628468.4930658,32,555.84375,994,58,17787,synthetic-7B,32,4096,32,32000,18353.01711481817,22023.6205377818,11011.8102688909,False,True,float16,157.96277889987277,187.39268689537997
1768628468.4931247,2,243.5,280,207,487,synthetic-7B,32,4096,32,32000,513.9084815129403,616.6901778155283,308.34508890776414,False,False,float16,400.84281739853947,159.71520645657031
1768628468.4931839,2,733.5,908,559,1467,synthetic-7B,32,4096,32,32000,1172.9771922086002,1407.5726306503202,703.7863153251601,True,True,float16,246.8253667878762,234.2016709187632
1768628468.4932458,8,507.75,994,137,4062,synthetic-7B,32,4096,32,32000,4527.8256893159405,5433.390827179129,2716.6954135895644,False,False,float16,119.196036727207,461.82898415600386
1768628468.4933052,2,555.0,981,129,1110,synthetic-7B,32,4096,32,32000,1262.8258590657167,1515.39103087886,757.69551543943,False,True,float16,100.96698070443546,382.76409655838677
1768628468.4933705,16,555.125,977,59,8882,synthetic-7B,32,4096,32,32000,9805.238204146304,11766.285844975564,5883.142922487782,False,True,float16,193.88604144177054,111.39925811996638
1768628468.49343,8,527.0,770,163,4216,synthetic-7B,32,4096,32,32000,3805.2741762702985,4566.329011524358,2283.164505762179,True,True,float16,199.2153078754086,424.6824130266371
1768628468.4934888,32,537.6875,985,61,17206,synthetic-7B,32,4096,32,32000,17658.211940953977,21189.85432914477,10594.927164572386,False,True,float16,464.62866219126397,356.1200438157709
1768628468.4935472,4,361.0,595,115,1444,synthetic-7B,32,4096,32,32000,1693.0449006982883,2031.653880837946,1015.826940418973,False,True,float16,223.25762689454297,78.09099838139599
1768628468.4936056,16,599.5625,902,111,9593,synthetic-7B,32,4096,32,32000,7061.403803048412,8473.684563658093,4236.842281829046,True,True,float16,212.08249398079997,481.3775124138639
1768628468.4936645,4,222.25,353,100,889,synthetic-7B,32,4096,32,32000,814.4740900235817,977.3689080282979,488.68445401414897,False,True,float16,292.5447173377347,138.66176951844292
1768628468.493724,2,395.5,413,378,791,synthetic-7B,32,4096,32,32000,709.5329798805515,851.4395758566617,425.71978792833085,False,True,float16,249.63356337143634,385.634006007491
1768628468.4937828,1,90.0,90,90,90,synthetic-7B,32,4096,32,32000,92.45436596317694,110.94523915581233,55.472619577906165,False,True,float16,365.54490765781435,94.40363611591061
